-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/14/2014 through 04/14/2024 
Location: Latitude  21.1571   Longitude 79.0825 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 282.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,WS10M
2020,8,3,26.56,29.05,24.59,87.12,23.69,96.73,2.39
2020,8,4,26.9,30.83,24.12,87.19,11.82,96.48,3.43
2020,8,5,26.81,30.88,23.85,86.38,22.03,96.29,3.05
2020,8,6,26.6,30.73,23.97,86.56,9.2,96.45,5.18
2020,8,7,27.43,31.44,23.94,83.69,1.67,96.96,3.31
2020,8,8,27.01,30.51,25.02,87.94,7.41,96.99,3.87
2020,8,9,27.26,31.26,24.32,87.38,21.77,96.82,4.21
2020,8,10,26.85,30.41,24.68,90.88,24.08,96.79,4.83
2020,8,11,26.87,30.33,24.76,89.31,5.02,96.96,4.35
2020,8,12,26.23,28.32,24.71,91.69,17.52,97.08,4.2
2020,8,13,25.85,27.99,24.15,92.56,19.92,96.81,6.38
2020,8,14,26.66,30.0,24.03,90.06,8.35,96.66,5.91
2020,8,15,25.76,27.73,24.05,91.69,5.67,96.79,4.48
2020,8,16,25.69,27.76,24.03,91.31,4.82,96.86,5.29
2020,8,17,25.87,28.81,23.97,91.62,8.72,96.84,4.5
2020,8,18,25.84,28.35,23.76,90.62,7.61,96.95,4.89
2020,8,19,26.73,30.3,24.19,89.5,7.0,96.85,4.73
2020,8,20,26.72,29.72,24.63,91.44,16.29,96.69,4.98
2020,8,21,25.81,27.79,24.59,93.44,36.81,96.85,6.12
2020,8,22,26.1,29.34,23.61,91.06,15.13,97.06,6.14
2020,8,23,26.96,30.45,24.29,88.25,4.33,97.17,4.46
2020,8,24,26.94,30.48,23.8,87.25,1.06,97.27,3.32
2020,8,25,26.95,30.57,24.12,86.81,0.07,97.45,3.27
2020,8,26,25.61,28.09,24.04,90.0,0.87,97.46,3.46
2020,8,27,25.19,27.37,23.9,91.81,22.17,97.18,5.71
2020,8,28,24.81,26.62,23.17,94.19,55.83,97.01,6.27
2020,8,29,25.4,28.47,23.44,90.81,22.38,97.12,5.01
2020,8,30,26.12,29.73,23.38,88.56,1.42,97.29,3.75
2020,8,31,26.8,30.61,22.69,85.0,0.14,97.46,2.41
2020,9,1,27.22,31.09,23.6,84.19,0.0,97.49,2.32
2020,9,2,26.22,28.86,23.97,85.81,0.15,97.54,2.27
2020,9,3,27.41,31.26,22.97,78.56,0.09,97.58,0.92
2020,9,4,28.15,32.0,23.44,76.25,3.62,97.54,0.86
2020,9,5,27.61,31.33,23.63,83.75,10.6,97.43,1.46
2020,9,6,27.45,30.7,24.63,85.31,8.25,97.35,1.9
2020,9,7,27.22,30.54,23.93,84.94,5.2,97.41,1.61
2020,9,8,27.13,31.04,23.87,85.31,2.68,97.44,1.72
2020,9,9,27.93,31.17,24.26,80.06,3.51,97.37,1.2
2020,9,10,27.51,30.74,24.55,87.69,37.04,97.09,1.81
2020,9,11,27.85,31.67,24.94,87.5,8.3,97.04,1.16
2020,9,12,27.05,30.14,24.47,83.94,5.14,97.31,1.25
2020,9,13,26.62,30.41,23.47,87.25,0.42,97.34,1.99
2020,9,14,27.66,31.13,23.47,81.62,4.58,97.25,1.97
2020,9,15,27.59,30.75,24.38,85.06,0.84,97.22,2.02
2020,9,16,27.77,31.06,24.2,82.75,1.08,97.26,1.19
2020,9,17,28.48,32.09,24.73,78.25,1.22,97.25,0.59
2020,9,18,28.49,31.94,25.05,82.81,4.21,97.12,1.77
2020,9,19,28.1,32.13,24.87,84.31,5.59,96.94,1.48
2020,9,20,26.6,29.63,24.07,89.69,11.42,96.8,1.2
2020,9,21,25.76,27.98,24.23,91.31,20.71,96.7,2.21
2020,9,22,26.65,30.48,23.53,88.38,14.84,96.78,1.78
2020,9,23,26.75,30.23,24.2,90.0,8.96,96.97,4.07
2020,9,24,26.22,29.48,24.15,90.38,3.28,97.25,2.88
2020,9,25,27.23,30.55,24.02,85.62,0.17,97.28,2.26
2020,9,26,27.24,31.33,23.15,79.31,0.92,97.26,1.54
2020,9,27,26.45,30.33,23.22,86.12,2.43,97.44,2.09
2020,9,28,26.21,30.05,23.21,87.19,6.4,97.51,2.75
2020,9,29,26.26,30.08,22.46,87.12,8.77,97.42,2.48
2020,9,30,26.34,30.2,23.25,84.31,1.42,97.32,2.45
2020,10,1,25.94,30.23,22.7,84.56,0.0,97.33,2.63
2020,10,2,25.37,31.25,20.36,78.81,0.06,97.35,2.53
2020,10,3,25.17,30.65,20.23,79.69,0.0,97.39,2.57
2020,10,4,24.83,30.4,20.37,79.62,0.06,97.45,3.02
2020,10,5,24.13,30.28,19.25,79.31,1.63,97.41,3.54
2020,10,6,22.12,27.29,19.48,81.75,0.62,97.51,3.71
2020,10,7,21.49,24.98,18.21,90.38,13.75,97.64,3.48
2020,10,8,25.3,29.76,20.47,86.31,4.4,97.59,2.34
2020,10,9,26.45,29.91,23.27,89.0,13.8,97.59,1.91
2020,10,10,26.37,29.08,23.76,88.06,1.73,97.48,1.45
2020,10,11,26.23,29.51,23.47,88.38,5.23,97.32,1.79
2020,10,12,26.38,30.48,22.73,85.94,1.1,97.2,2.19
2020,10,13,26.22,30.37,22.87,86.56,1.78,97.14,3.72
2020,10,14,25.52,28.02,23.71,92.94,3.48,97.17,4.62
2020,10,15,25.41,28.1,23.43,92.31,2.27,97.25,3.34
2020,10,16,25.95,29.33,22.91,89.56,7.76,97.3,1.86
2020,10,17,26.06,29.66,23.23,89.19,1.89,97.41,3.08
2020,10,18,26.68,31.05,22.26,83.88,0.02,97.49,2.12
2020,10,19,26.57,30.61,22.87,84.88,0.0,97.47,2.19
2020,10,20,26.09,30.53,22.2,82.75,0.02,97.48,2.29
2020,10,21,25.34,30.28,20.54,81.88,0.01,97.54,2.45
2020,10,22,24.66,30.3,20.42,76.81,0.0,97.45,2.7
2020,10,23,24.29,30.77,17.98,72.75,0.0,97.47,2.36
2020,10,24,25.01,30.51,20.25,75.12,0.0,97.65,1.31
2020,10,25,24.69,29.83,20.08,72.75,0.0,97.87,1.51
2020,10,26,24.9,29.46,19.62,69.12,0.24,97.98,0.92
2020,10,27,24.57,29.09,20.15,67.88,0.01,97.95,0.77
2020,10,28,23.85,28.77,18.77,68.94,0.0,98.02,0.8
2020,10,29,23.48,28.57,18.3,72.94,0.0,98.03,1.49
2020,10,30,22.06,28.12,17.11,75.62,0.0,98.0,2.75
2020,10,31,20.81,27.27,15.47,72.88,0.0,98.0,2.9
2020,11,1,20.51,27.3,15.46,76.69,0.0,98.06,3.01
2020,11,2,20.25,27.31,14.82,73.88,0.0,98.17,3.25
2020,11,3,20.05,27.55,14.6,69.94,0.0,98.18,3.12
2020,11,4,20.25,27.56,12.96,59.25,0.0,98.12,2.36
2020,11,5,19.76,27.2,12.8,59.31,0.0,98.19,2.13
2020,11,6,19.05,27.08,12.3,70.25,0.0,98.38,2.85
2020,11,7,18.73,26.34,12.26,69.0,0.0,98.46,2.95
2020,11,8,18.37,26.11,12.08,70.62,0.0,98.48,2.73
2020,11,9,17.73,25.46,11.31,69.69,0.0,98.33,2.68
2020,11,10,17.49,25.04,10.47,71.19,0.0,98.17,2.52
2020,11,11,19.67,26.57,11.94,81.88,0.0,98.23,2.38
2020,11,12,23.04,28.3,18.92,85.88,0.0,98.28,2.94
2020,11,13,23.02,28.57,18.9,82.56,0.0,98.25,2.45
2020,11,14,22.15,28.77,16.9,82.5,0.0,98.13,2.73
2020,11,15,21.83,28.55,16.19,82.88,0.0,98.17,2.89
2020,11,16,23.56,29.47,17.5,81.0,0.0,98.15,2.01
2020,11,17,23.73,29.19,18.83,80.06,0.0,98.04,1.77
2020,11,18,23.65,29.14,19.0,81.56,0.0,97.99,2.05
2020,11,19,23.9,29.08,18.44,79.88,0.64,97.99,1.81
2020,11,20,23.95,28.38,19.83,83.38,6.53,98.02,1.41
2020,11,21,21.15,26.66,16.12,79.69,0.08,98.16,3.13
2020,11,22,17.88,25.47,12.08,65.62,0.0,98.31,2.94
2020,11,23,17.96,25.87,10.68,68.12,0.0,98.3,2.27
2020,11,24,17.9,26.33,10.6,69.81,0.0,98.25,2.65
2020,11,25,18.32,25.9,11.09,72.62,0.0,98.22,2.88
2020,11,26,19.65,26.23,15.15,81.56,1.18,98.29,3.43
2020,11,27,20.43,26.73,15.91,79.81,0.02,98.4,3.79
2020,11,28,20.14,27.65,15.07,76.75,0.0,98.47,3.62
2020,11,29,20.5,27.87,13.94,74.5,0.0,98.39,2.49
2020,11,30,20.69,28.25,15.01,77.19,0.0,98.32,2.62
2020,12,1,20.05,27.62,13.51,73.38,0.0,98.35,2.38
2020,12,2,20.23,27.75,12.65,63.94,0.0,98.24,1.98
2020,12,3,19.55,27.62,11.54,63.06,0.0,98.18,1.95
2020,12,4,19.66,27.87,11.94,63.88,0.0,98.08,1.8
2020,12,5,19.33,27.99,11.58,63.75,0.0,98.16,2.26
2020,12,6,19.2,28.44,11.4,68.0,0.0,98.31,2.35
2020,12,7,20.01,29.07,11.83,66.0,0.0,98.44,2.04
2020,12,8,20.02,28.51,11.98,64.56,0.0,98.43,1.89
2020,12,9,20.55,28.61,12.47,59.31,0.0,98.27,1.65
2020,12,10,20.09,28.48,13.37,65.81,0.0,98.19,2.12
2020,12,11,20.73,28.41,13.51,67.0,0.0,98.19,1.86
2020,12,12,20.53,27.62,15.08,70.25,0.02,98.18,2.39
2020,12,13,20.56,26.95,15.37,71.81,0.11,98.07,2.13
2020,12,14,21.07,27.67,16.36,72.81,0.28,98.1,2.75
2020,12,15,21.23,27.73,15.54,76.25,0.04,98.26,2.31
2020,12,16,21.85,28.54,15.99,74.06,0.0,98.36,1.77
2020,12,17,20.78,27.46,15.22,73.88,0.0,98.35,2.34
2020,12,18,19.12,26.56,13.25,69.12,0.0,98.38,2.61
2020,12,19,16.92,26.08,10.53,55.75,0.0,98.5,3.13
2020,12,20,16.24,26.55,8.02,52.06,0.0,98.55,3.03
2020,12,21,16.34,25.57,8.01,50.19,0.0,98.35,2.45
2020,12,22,16.78,26.48,7.86,52.94,0.0,98.24,2.34
2020,12,23,16.93,26.4,8.31,55.5,0.0,98.13,2.18
2020,12,24,17.26,26.76,8.48,58.69,0.0,98.1,2.11
2020,12,25,17.32,27.26,9.23,56.31,0.0,98.22,2.75
2020,12,26,17.83,27.55,8.96,54.69,0.0,98.27,2.12
2020,12,27,18.08,27.9,9.33,58.38,0.0,98.14,1.99
2020,12,28,19.12,27.73,11.33,58.12,0.0,98.08,1.38
2020,12,29,19.21,27.69,11.97,63.12,0.0,98.12,2.07
2020,12,30,18.32,27.09,11.62,68.69,0.0,98.23,2.8
2020,12,31,18.08,26.65,11.76,70.5,0.0,98.29,2.66
2021,1,1,17.99,26.4,11.64,71.38,0.14,98.3,2.97
2021,1,2,18.95,26.33,12.98,72.06,0.0,98.23,2.62
2021,1,3,20.33,28.46,14.15,69.25,0.0,98.07,2.31
2021,1,4,19.8,28.06,13.87,67.44,0.0,98.09,3.01
2021,1,5,20.46,28.94,13.6,65.19,0.14,98.16,2.67
2021,1,6,22.68,30.14,16.18,61.06,0.03,98.05,1.52
2021,1,7,23.29,30.37,16.86,62.38,0.0,97.89,2.19
2021,1,8,23.21,29.49,18.09,67.69,0.0,97.87,2.77
2021,1,9,23.65,30.78,17.3,64.0,0.0,97.91,2.11
2021,1,10,23.89,31.14,16.63,57.44,0.0,98.0,1.43
2021,1,11,23.71,31.63,16.69,60.62,0.0,98.1,2.39
2021,1,12,22.69,31.0,16.19,62.69,0.0,98.15,2.41
2021,1,13,20.89,29.97,13.83,50.31,0.0,98.14,2.52
2021,1,14,19.23,29.56,11.27,44.44,0.0,98.12,2.96
2021,1,15,19.24,29.75,9.75,42.12,0.0,98.03,2.2
2021,1,16,19.9,30.19,10.64,37.81,0.0,97.9,2.47
2021,1,17,19.56,30.82,11.14,42.5,0.0,98.04,3.16
2021,1,18,19.84,29.91,11.27,45.56,0.0,98.13,2.52
2021,1,19,21.28,30.33,13.18,49.38,0.0,98.01,2.04
2021,1,20,23.33,30.67,16.8,51.25,0.0,98.01,1.61
2021,1,21,21.52,30.92,13.73,35.38,0.0,98.05,2.66
2021,1,22,19.76,30.03,10.7,38.25,0.0,98.1,2.62
2021,1,23,20.26,30.54,9.76,35.88,0.0,98.0,2.03
2021,1,24,22.1,31.39,13.36,38.62,0.0,98.03,1.69
2021,1,25,22.07,31.28,13.41,39.69,0.0,98.11,2.28
2021,1,26,21.35,30.98,12.33,37.12,0.0,98.09,2.44
2021,1,27,20.66,29.49,12.58,42.12,0.0,98.16,2.88
2021,1,28,22.29,30.26,14.57,53.5,0.98,98.16,2.57
2021,1,29,21.83,28.87,16.73,60.06,1.94,98.22,2.45
2021,1,30,19.26,29.23,12.01,30.06,0.0,98.28,3.38
2021,1,31,18.0,28.94,8.65,24.31,0.0,98.37,2.91
2021,2,1,18.2,29.14,8.46,29.12,0.0,98.53,2.95
2021,2,2,19.62,30.6,9.33,29.06,0.0,98.47,2.41
2021,2,3,20.55,31.4,10.84,29.69,0.0,98.35,2.27
2021,2,4,20.78,31.55,11.24,28.31,0.0,98.29,2.67
2021,2,5,21.65,31.43,12.26,29.94,0.0,98.14,2.03
2021,2,6,21.58,30.48,14.71,33.44,0.0,98.15,3.17
2021,2,7,19.96,29.51,11.87,28.75,0.0,98.33,3.3
2021,2,8,20.29,30.46,9.79,21.44,0.0,98.37,2.48
2021,2,9,21.83,31.72,10.33,21.31,0.0,98.2,1.57
2021,2,10,23.22,32.92,12.14,20.44,0.0,98.02,1.42
2021,2,11,23.05,32.84,13.71,22.0,0.0,97.96,1.99
2021,2,12,22.79,32.39,13.17,33.12,0.0,98.03,2.2
2021,2,13,24.51,33.19,15.74,37.31,0.0,98.05,1.73
2021,2,14,25.65,32.98,18.41,36.31,0.0,98.04,1.21
2021,2,15,26.04,33.34,19.02,34.62,0.02,97.92,1.88
2021,2,16,26.05,33.83,18.33,34.12,0.07,97.85,2.59
2021,2,17,24.48,31.35,19.13,44.62,2.39,97.98,3.12
2021,2,18,22.43,28.98,18.2,58.81,3.93,98.29,2.53
2021,2,19,21.53,27.97,15.29,61.69,0.35,98.42,2.4
2021,2,20,22.64,31.05,15.55,54.94,0.08,98.37,3.27
2021,2,21,23.18,32.09,15.51,45.0,0.01,98.35,2.67
2021,2,22,23.86,33.18,14.58,33.19,0.0,98.29,2.23
2021,2,23,25.35,34.54,14.61,26.44,0.0,98.1,1.82
2021,2,24,26.1,35.28,15.33,21.69,0.0,97.96,1.65
2021,2,25,27.44,36.46,19.91,19.81,0.0,97.88,1.46
2021,2,26,26.8,37.12,18.15,25.12,0.0,97.68,3.64
2021,2,27,27.91,37.4,17.51,20.06,0.0,97.64,2.27
2021,2,28,28.87,37.24,20.17,22.69,0.0,97.73,1.43
2021,3,1,29.05,38.29,19.59,23.69,0.0,97.93,2.35
2021,3,2,27.74,37.37,19.04,17.88,0.0,98.05,3.26
2021,3,3,26.5,36.46,16.21,15.25,0.0,98.02,2.85
2021,3,4,26.94,37.23,15.87,15.19,0.0,97.99,2.1
2021,3,5,27.67,37.71,19.19,14.75,0.0,97.95,3.36
2021,3,6,27.98,38.13,17.74,13.44,0.0,97.97,2.8
2021,3,7,27.93,37.81,16.9,13.31,0.0,97.93,2.23
2021,3,8,28.47,37.59,18.66,18.06,0.0,97.97,1.95
2021,3,9,29.42,37.9,21.84,21.44,0.0,97.97,2.04
2021,3,10,29.57,37.71,22.42,27.44,0.0,97.96,2.24
2021,3,11,29.91,38.34,23.15,25.69,0.0,97.94,2.62
2021,3,12,29.49,38.34,20.89,26.12,0.03,98.09,2.91
2021,3,13,28.56,36.38,20.1,30.25,1.24,98.14,2.35
2021,3,14,28.65,36.83,20.08,32.0,0.0,97.97,2.0
2021,3,15,29.55,37.58,21.12,28.44,0.0,97.84,2.13
2021,3,16,29.97,37.87,21.31,26.56,0.0,97.84,1.77
2021,3,17,30.49,38.04,22.12,25.31,0.0,97.74,2.03
2021,3,18,30.72,38.65,23.37,27.62,1.3,97.74,2.48
2021,3,19,29.51,36.45,22.01,34.88,5.78,97.77,2.01
2021,3,20,28.91,35.99,22.93,45.88,4.16,97.69,1.71
2021,3,21,29.19,36.48,22.27,41.94,2.63,97.68,2.16
2021,3,22,28.76,35.91,23.65,42.81,0.53,97.89,1.73
2021,3,23,29.58,37.37,22.24,40.31,0.93,97.94,2.12
2021,3,24,29.58,37.32,22.03,38.12,1.8,97.95,2.23
2021,3,25,30.48,38.17,22.49,30.88,0.0,97.81,2.04
2021,3,26,29.18,38.26,20.63,23.44,0.0,97.8,3.59
2021,3,27,29.73,39.01,19.02,17.94,0.0,97.69,2.36
2021,3,28,30.9,40.27,20.36,19.31,0.0,97.55,1.97
2021,3,29,32.01,41.48,23.81,17.75,0.0,97.44,1.88
2021,3,30,31.9,42.46,22.18,15.5,0.0,97.22,4.34
2021,3,31,31.75,42.08,22.17,14.69,0.0,97.1,4.58
2021,4,1,31.85,41.53,24.05,15.88,0.0,97.1,4.62
2021,4,2,31.4,40.55,21.26,9.94,0.0,97.28,2.48
2021,4,3,31.95,40.93,21.07,12.06,0.0,97.36,1.79
2021,4,4,31.13,39.87,21.32,14.19,0.0,97.57,2.13
2021,4,5,32.19,41.15,21.84,12.94,0.0,97.66,2.59
2021,4,6,32.69,41.85,22.81,15.25,0.0,97.63,2.26
2021,4,7,33.4,42.51,24.08,20.5,0.0,97.61,2.62
2021,4,8,34.22,42.55,25.15,17.5,0.0,97.43,1.83
2021,4,9,33.75,41.09,26.51,22.44,0.0,97.46,2.82
2021,4,10,33.22,40.73,25.88,29.62,0.83,97.68,3.23
2021,4,11,33.05,39.75,26.28,32.31,0.9,97.86,2.61
2021,4,12,33.57,40.37,25.71,24.62,0.16,97.89,1.82
2021,4,13,33.29,41.11,24.9,16.81,0.0,97.81,1.58
2021,4,14,32.44,39.4,26.19,16.62,0.05,97.74,1.93
2021,4,15,31.31,39.46,22.71,32.81,0.45,97.7,2.15
2021,4,16,32.41,40.42,24.62,25.56,0.0,97.61,1.92
2021,4,17,33.22,41.15,24.89,22.81,0.0,97.65,2.23
2021,4,18,34.05,42.24,25.2,19.69,0.0,97.67,2.38
2021,4,19,34.11,41.54,25.24,18.06,0.0,97.48,1.72
2021,4,20,34.71,41.9,26.54,21.94,0.0,97.34,2.71
2021,4,21,33.48,40.01,27.21,26.5,0.03,97.52,3.34
2021,4,22,33.1,40.29,26.22,24.44,0.0,97.65,0.94
2021,4,23,32.95,40.32,25.16,21.38,0.0,97.64,2.37
2021,4,24,32.52,39.33,25.53,25.31,0.0,97.62,2.16
2021,4,25,34.3,41.83,25.74,18.69,0.0,97.55,1.09
2021,4,26,33.33,40.4,25.75,17.0,0.23,97.55,2.12
2021,4,27,34.26,42.32,26.1,17.62,0.16,97.57,1.9
2021,4,28,34.82,42.57,27.42,15.06,0.01,97.61,1.53
2021,4,29,34.87,43.33,25.18,18.06,0.0,97.54,1.84
2021,4,30,35.12,42.94,27.38,18.5,0.0,97.44,2.55
2021,5,1,34.75,42.67,26.76,24.88,0.0,97.47,3.63
2021,5,2,31.79,37.97,27.05,34.0,4.6,97.64,2.1
2021,5,3,32.86,39.74,25.8,32.69,1.82,97.5,1.41
2021,5,4,33.97,40.73,27.42,30.0,0.02,97.43,2.11
2021,5,5,34.83,42.08,27.46,29.12,0.01,97.37,3.01
2021,5,6,34.74,41.25,29.15,32.56,0.91,97.47,4.71
2021,5,7,34.03,41.08,27.3,39.5,0.62,97.63,4.41
2021,5,8,33.3,40.65,26.5,44.0,7.15,97.55,2.92
2021,5,9,33.21,39.71,26.73,48.19,1.68,97.39,3.03
2021,5,10,33.71,40.44,27.46,45.0,1.14,97.29,3.33
2021,5,11,34.23,41.33,26.48,43.62,0.12,97.19,2.19
2021,5,12,35.3,43.0,28.61,33.06,0.0,97.04,2.8
2021,5,13,34.8,42.11,28.35,25.31,0.0,97.01,2.87
2021,5,14,35.26,42.04,26.98,30.69,0.0,97.02,3.18
2021,5,15,35.01,40.02,30.17,37.44,0.01,97.13,4.81
2021,5,16,33.56,39.33,28.91,48.62,0.04,97.29,5.67
2021,5,17,31.65,35.38,27.54,57.06,3.35,97.36,4.97
2021,5,18,31.69,35.12,28.83,59.5,7.84,97.29,4.92
2021,5,19,30.23,34.41,27.15,65.62,8.72,97.18,4.77
2021,5,20,30.51,34.45,26.31,63.75,0.3,97.19,3.21
2021,5,21,31.74,38.84,26.08,48.44,0.0,97.27,3.0
2021,5,22,32.33,40.09,24.12,42.69,0.04,97.21,2.9
2021,5,23,33.12,39.87,26.76,41.69,0.07,97.23,2.21
2021,5,24,33.65,41.08,26.6,37.25,0.03,97.2,3.75
2021,5,25,33.22,41.74,24.65,29.81,0.0,96.94,6.04
2021,5,26,34.54,43.3,24.91,27.88,0.01,96.69,5.69
2021,5,27,35.13,42.76,28.61,32.38,0.01,96.73,4.64
2021,5,28,35.38,43.06,27.79,35.38,0.02,96.97,3.57
2021,5,29,37.04,43.76,30.28,31.88,0.55,97.08,2.13
2021,5,30,36.77,43.54,30.55,34.31,1.17,97.09,3.43
2021,5,31,36.3,42.86,29.81,36.81,1.02,96.95,3.44
2021,6,1,36.54,42.5,30.01,37.12,3.01,97.03,2.32
2021,6,2,34.24,38.76,29.76,46.31,0.81,97.22,2.62
2021,6,3,32.76,38.04,28.54,47.94,1.2,97.42,3.48
2021,6,4,32.01,37.15,27.17,52.62,5.22,97.48,1.84
2021,6,5,30.61,34.73,26.99,60.06,3.99,97.42,3.09
2021,6,6,32.04,38.01,26.5,56.62,0.26,97.35,3.32
2021,6,7,33.31,39.37,26.92,50.81,0.48,97.21,3.67
2021,6,8,32.06,37.5,27.87,58.38,4.12,97.1,4.16
2021,6,9,29.81,34.06,26.68,72.06,14.59,96.98,2.91
2021,6,10,29.2,34.06,26.26,74.94,5.15,96.83,4.99
2021,6,11,27.91,31.18,25.62,85.44,48.92,96.79,5.01
2021,6,12,28.23,31.51,25.09,82.12,9.03,96.79,5.4
2021,6,13,29.9,34.88,26.08,75.06,4.96,96.73,4.48
2021,6,14,28.92,32.53,26.05,78.0,10.32,96.63,5.12
2021,6,15,27.72,31.63,25.35,81.81,7.43,96.63,4.97
2021,6,16,28.01,32.28,24.81,78.06,2.81,96.82,4.29
2021,6,17,27.79,31.99,24.71,79.75,11.96,96.9,3.92
2021,6,18,26.44,29.73,24.01,83.75,11.51,97.04,3.55
2021,6,19,27.48,31.45,24.44,77.44,2.23,97.12,5.16
2021,6,20,28.33,33.57,23.49,72.38,1.56,97.22,4.87
2021,6,21,29.04,34.93,23.58,67.94,0.0,97.22,4.4
2021,6,22,29.4,34.31,24.69,72.75,2.86,97.11,3.58
2021,6,23,27.62,30.59,25.48,82.88,9.96,97.1,4.09
2021,6,24,26.98,30.08,24.92,83.94,13.39,97.11,5.24
2021,6,25,27.62,31.83,23.93,77.81,5.23,97.07,4.62
2021,6,26,28.15,32.85,24.24,77.25,0.79,97.08,3.07
2021,6,27,28.62,32.78,23.9,76.19,7.99,97.23,2.55
2021,6,28,28.69,32.08,25.58,79.19,16.38,97.26,1.46
2021,6,29,28.49,32.12,25.08,81.31,4.21,97.22,2.69
2021,6,30,28.44,32.03,25.29,82.56,5.4,97.17,3.41
2021,7,1,28.01,32.16,25.23,82.19,18.94,97.01,4.29
2021,7,2,27.58,31.63,24.27,80.0,5.64,97.07,4.35
2021,7,3,29.03,34.17,23.98,72.62,0.08,97.17,2.78
2021,7,4,28.15,32.4,24.43,70.62,0.0,97.3,2.68
2021,7,5,29.02,33.83,23.8,72.25,0.44,97.25,1.93
2021,7,6,29.55,33.24,25.43,73.88,5.54,97.09,1.66
2021,7,7,29.73,34.38,24.8,73.94,10.34,97.06,1.99
2021,7,8,27.63,31.21,25.44,87.25,64.08,97.08,3.07
2021,7,9,28.29,32.48,24.38,78.75,5.09,96.95,1.8
2021,7,10,28.4,32.27,24.58,81.06,21.8,96.81,1.82
2021,7,11,28.54,32.16,25.29,81.75,2.89,96.81,2.02
2021,7,12,28.48,32.55,25.42,81.5,4.14,96.89,3.82
2021,7,13,28.01,31.75,25.03,81.69,13.36,96.86,3.46
2021,7,14,28.19,32.62,24.69,82.88,6.2,96.82,2.98
2021,7,15,28.37,32.65,24.76,81.56,2.15,96.89,4.68
2021,7,16,28.4,32.72,24.88,80.88,1.15,97.24,3.54
2021,7,17,28.97,33.69,24.45,78.19,0.0,97.22,2.57
2021,7,18,28.64,32.32,25.36,82.38,2.03,97.0,2.92
2021,7,19,28.89,33.78,25.2,78.12,5.51,96.89,3.2
2021,7,20,27.71,32.05,24.49,83.38,9.84,97.0,3.7
2021,7,21,26.69,29.29,24.51,88.06,28.85,96.83,4.63
2021,7,22,27.19,30.24,25.06,88.19,26.36,96.51,4.13
2021,7,23,27.34,31.04,24.33,85.25,40.15,96.59,3.8
2021,7,24,27.39,31.37,24.67,84.25,9.67,96.67,5.67
2021,7,25,26.83,30.82,24.36,86.56,3.86,96.77,5.59
2021,7,26,27.62,32.3,23.52,82.31,3.86,96.83,5.33
2021,7,27,26.69,30.04,24.22,84.0,8.92,96.84,5.64
2021,7,28,26.24,29.45,23.73,86.19,11.38,96.95,5.02
2021,7,29,26.48,29.94,23.75,84.12,10.88,96.98,5.83
2021,7,30,26.33,30.19,23.62,85.94,17.48,97.01,5.65
2021,7,31,25.79,28.58,23.65,86.06,4.68,96.99,6.38
2021,8,1,26.09,30.01,23.58,82.31,0.46,96.93,6.89
2021,8,2,26.75,31.1,23.21,83.31,4.58,96.96,6.06
2021,8,3,26.84,31.07,23.53,82.75,1.27,97.17,5.16
2021,8,4,27.19,31.58,23.84,82.94,1.77,97.18,4.45
2021,8,5,26.51,29.69,24.34,86.69,4.16,97.02,4.19
2021,8,6,26.27,29.65,23.55,84.12,0.52,97.01,3.8
2021,8,7,27.33,31.93,23.15,80.62,0.15,97.14,3.55
2021,8,8,27.5,31.37,24.15,82.38,0.06,97.33,2.45
2021,8,9,28.25,32.37,24.58,80.81,0.88,97.35,2.52
2021,8,10,26.29,29.4,24.26,87.94,0.9,97.3,3.72
2021,8,11,27.65,32.08,23.77,80.75,0.21,97.28,3.11
2021,8,12,28.12,32.24,24.59,80.0,0.01,97.37,2.69
2021,8,13,27.26,31.14,24.53,81.31,0.0,97.26,3.27
2021,8,14,26.65,30.92,23.55,82.19,0.0,97.12,3.18
2021,8,15,27.54,31.82,23.01,80.31,1.04,97.12,2.43
2021,8,16,27.87,31.6,24.7,81.44,10.44,97.22,1.95
2021,8,17,26.51,28.7,24.91,91.38,33.03,97.15,3.13
2021,8,18,27.06,30.8,24.45,87.62,29.25,96.98,2.8
2021,8,19,25.94,28.61,24.14,89.31,10.06,97.03,1.81
2021,8,20,26.25,29.89,23.76,88.31,3.41,97.11,3.49
2021,8,21,26.4,29.83,23.83,86.94,2.53,97.36,3.7
2021,8,22,26.96,31.19,23.69,84.75,1.63,97.44,2.77
2021,8,23,26.96,31.17,23.62,86.62,5.02,97.4,2.61
